sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;assignment_vis>forum_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;162;690526;543693.8765432099;162;1;162;162;1.31 (+- 0.54);1.5;1.5;2
6;assignment_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;178;690266;498678.3595505618;676;4;178;178;1.31 (+- 0.50);1.5;1.5;2
6;assignment_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis;164;690266;516017.68902439025;652;4;164;164;1.31 (+- 0.50);1.5;1.5;2
6;assignment_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;164;690266;516017.68902439025;490;3;164;164;1.31 (+- 0.50);1.5;1.5;2
6;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis;222;690048;560271.027027027;444;2;222;222;1.28 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;297;690230;548198.6464646464;720;3;297;297;1.28 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_try>assignment_sub;180;690230;567420.6277777777;180;1;180;180;1.29 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;195;690385;556521.6153846154;195;1;195;195;1.30 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;232;690497;555964.1077586206;403;2;232;232;1.27 (+- 0.51);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;191;690159;537465.5654450261;191;1;191;191;1.28 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;257;690164;552965.859922179;1292;6;257;257;1.27 (+- 0.52);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;342;690385;539591.0906432748;1810;8;342;342;1.25 (+- 0.53);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;171;690164;566162.8771929825;342;2;171;171;1.25 (+- 0.50);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;212;690164;564366.608490566;383;2;212;212;1.26 (+- 0.51);1.5;1.5;2
6;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;173;690451;572005.0;173;1;173;173;1.28 (+- 0.52);1.5;1.5;2
6;assignment_try>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;172;690451;552915.0116279069;172;1;172;172;1.28 (+- 0.53);1.5;1.5;2
6;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;184;690451;537309.1358695652;184;1;184;184;1.23 (+- 0.56);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_sub>assignment_vis>assignment_sub;193;690249;583468.1139896373;193;1;193;193;1.29 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis;263;690164;558456.8060836502;1326;6;263;263;1.27 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;351;690305;550137.9971509972;1815;8;351;351;1.25 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>resource_vis;187;690186;571062.7540106951;374;2;187;187;1.25 (+- 0.50);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub>assignment_sub;177;690249;593942.1751412429;177;1;177;177;1.27 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>resource_vis>assignment_sub;244;690249;561020.8975409836;603;3;244;244;1.25 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_try>assignment_sub;196;690249;552110.2295918367;196;1;196;196;1.28 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_sub>assignment_vis>resource_vis>assignment_vis>assignment_sub;190;690249;575709.4;190;1;190;190;1.22 (+- 0.53);1.5;1.5;2
6;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;240;690526;534142.2375;617;3;240;240;1.27 (+- 0.54);1.5;1.5;2
6;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;187;689253;543237.1978609626;374;2;187;187;1.24 (+- 0.54);1.5;1.5;2
6;resource_vis>resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;174;690407;536530.4425287356;174;1;174;174;1.32 (+- 0.52);1.5;1.5;2
6;resource_vis>resource_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;165;690259;517836.53939393937;165;1;165;165;1.23 (+- 0.53);1.5;1.5;2
6;resource_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;172;690584;510399.8023255814;172;1;172;172;1.16 (+- 0.57);1.0;1.0;2
6;resource_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;209;690526;549324.2535885167;209;1;209;209;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;174;690598;517836.3620689655;174;1;174;174;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;198;690416;484862.0202020202;369;2;198;198;1.25 (+- 0.55);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;171;690416;494539.8830409357;342;2;171;171;1.25 (+- 0.56);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;213;690528;557862.2769953052;380;2;213;213;1.23 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;271;690470;537744.9077490775;677;3;271;271;1.28 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;208;690164;552002.8653846154;416;2;208;208;1.28 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;241;690164;554406.6556016598;808;4;241;241;1.28 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;304;690164;542889.1907894737;2984;14;304;304;1.27 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;391;690385;532648.5882352941;3981;18;391;391;1.27 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis;199;690106;558593.2763819095;398;2;199;199;1.27 (+- 0.50);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis;167;690000;562194.4251497006;334;2;167;167;1.24 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;256;690186;548498.92578125;1002;5;256;256;1.26 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;206;690451;549760.1941747572;368;2;206;206;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;182;690540;545595.967032967;182;1;182;182;1.21 (+- 0.53);1.25;1.5;2
6;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;181;690279;547679.6740331491;181;1;181;181;1.24 (+- 0.55);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis;183;684857;549858.0765027322;366;2;183;183;1.27 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;251;690385;538994.5498007968;622;3;251;251;1.30 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_sub>assignment_vis>resource_vis>assignment_sub;166;670828;553084.5361445784;166;1;166;166;1.25 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;171;690598;529281.2339181287;171;1;171;171;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;245;690416;532667.9632653061;1169;6;245;245;1.32 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;179;690416;551951.5027932961;358;2;179;179;1.32 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>assignment_vis>forum_vis>assignment_sub;191;690416;527749.5392670158;527;3;191;191;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>assignment_vis>forum_vis>forum_vis;168;690416;528793.8333333334;336;2;168;168;1.31 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;178;690358;539899.5505617978;178;1;178;178;1.36 (+- 0.49);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;180;690416;535842.3444444444;180;1;180;180;1.29 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis;194;690416;518577.6082474227;1088;6;194;194;1.31 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;219;690416;509829.6712328767;1470;8;219;219;1.30 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;172;690218;546978.3255813953;172;1;172;172;1.33 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;212;690416;534372.5518867924;1106;6;212;212;1.33 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>forum_vis;168;690416;536497.1845238095;336;2;168;168;1.27 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;278;690438;520530.04676258995;2178;11;278;278;1.32 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>resource_vis>assignment_sub;172;690276;523338.0;172;1;172;172;1.31 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;224;690416;514387.12053571426;1481;8;224;224;1.27 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis;200;690416;516129.535;1106;6;200;200;1.30 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub>assignment_sub;189;690358;543270.4126984127;189;1;189;189;1.36 (+- 0.50);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;288;690598;507161.74652777775;3917;20;288;288;1.28 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;226;690416;533393.1371681415;1884;10;226;226;1.32 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis;195;690416;519137.93333333335;1076;6;195;195;1.28 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;233;690540;529051.686695279;965;5;233;233;1.30 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_vis;192;690540;525022.71875;384;2;192;192;1.31 (+- 0.50);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;333;690416;480914.2942942943;12268;63;333;333;1.25 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;251;690416;514260.08366533864;3490;18;251;251;1.30 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;212;690266;492317.5188679245;3312;18;212;212;1.26 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;296;690416;487884.1418918919;14248;75;296;296;1.25 (+- 0.55);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>resource_vis;166;690276;514380.9819277108;332;2;166;166;1.30 (+- 0.55);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis;212;690266;484565.31603773584;2904;16;212;212;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis;164;690238;506236.8719512195;328;2;164;164;1.31 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;228;690266;482025.7894736842;3468;19;228;228;1.27 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;168;690209;520876.0416666667;168;1;168;168;1.32 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;186;690598;515202.1666666667;352;2;186;186;1.27 (+- 0.56);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_sub>assignment_vis>assignment_sub;228;690554;523341.18859649124;597;3;228;228;1.33 (+- 0.50);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis;195;690266;492798.9948717949;2124;12;195;195;1.28 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;224;690266;483741.4464285714;2732;15;224;224;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis;164;690238;501607.0426829268;328;2;164;164;1.31 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_participation;166;690266;497398.0421686747;332;2;166;166;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;181;690238;505445.8674033149;509;3;181;181;1.32 (+- 0.50);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_participation>forum_participation>assignment_sub;168;690266;497973.01785714284;334;2;168;168;1.29 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;209;690266;484761.83732057415;2139;12;209;209;1.29 (+- 0.52);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis;194;690266;501224.90721649484;2106;12;194;194;1.28 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_participation;163;690266;502138.76687116566;326;2;163;163;1.28 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;179;690238;494231.87709497206;343;2;179;179;1.32 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>forum_participation>assignment_sub;172;690266;491545.5581395349;501;3;172;172;1.29 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_participation>forum_vis>assignment_sub;162;690208;493120.1172839506;162;1;162;162;1.29 (+- 0.53);1.5;1.5;2
6;forum_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;175;690540;550023.0342857143;175;1;175;175;1.34 (+- 0.52);1.5;1.5;2
6;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;171;690267;555531.730994152;342;2;171;171;1.32 (+- 0.53);1.5;1.5;2
6;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;231;690416;541905.3203463204;759;4;231;231;1.29 (+- 0.54);1.5;1.5;2
6;forum_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;195;690598;526404.8974358974;530;3;195;195;1.29 (+- 0.54);1.5;1.5;2
6;forum_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis;167;690598;530527.0778443114;334;2;167;167;1.32 (+- 0.52);1.5;1.5;2
6;forum_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;174;690598;537878.7931034482;174;1;174;174;1.28 (+- 0.54);1.5;1.5;2
6;forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;216;690598;521539.36574074073;1287;7;216;216;1.31 (+- 0.51);1.5;1.5;2
6;forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis;189;690416;524320.4126984127;1064;6;189;189;1.31 (+- 0.51);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis;186;690266;504877.37096774194;1404;8;186;186;1.28 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;198;690266;499943.87373737374;1941;11;198;198;1.29 (+- 0.53);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_participation;166;690266;506305.0602409639;332;2;166;166;1.27 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>forum_vis>forum_participation>assignment_sub;171;690266;503042.6608187134;500;3;171;171;1.29 (+- 0.54);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>forum_participation>forum_vis>assignment_sub;168;690208;492887.7619047619;168;1;168;168;1.29 (+- 0.53);1.5;1.5;2
6;forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;174;690266;509444.5229885057;696;4;174;174;1.30 (+- 0.53);1.5;1.5;2
6;forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;186;690266;504877.37096774194;1062;6;186;186;1.28 (+- 0.54);1.5;1.5;2
6;forum_participation>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;166;690266;506305.0602409639;332;2;166;166;1.27 (+- 0.54);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;166;690282;568785.5180722892;166;1;166;166;1.30 (+- 0.52);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;289;690282;590133.4567474049;678;3;289;289;1.26 (+- 0.53);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;222;690282;574671.8558558559;222;1;222;222;1.31 (+- 0.51);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;203;690282;592021.1871921183;406;2;203;203;1.27 (+- 0.52);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;245;690282;594643.0489795918;783;4;245;245;1.27 (+- 0.52);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;329;690561;574279.4954407294;2634;12;329;329;1.26 (+- 0.53);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;433;690561;567131.792147806;2860;12;433;433;1.26 (+- 0.53);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;212;690516;572456.0990566037;212;1;212;212;1.26 (+- 0.51);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;188;690516;585221.0106382979;188;1;188;188;1.24 (+- 0.51);1.5;1.5;2
7;assignment_sub>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;174;690438;572734.2586206896;174;1;174;174;1.32 (+- 0.52);1.5;1.5;2
7;assignment_sub>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;174;690438;564311.735632184;174;1;174;174;1.30 (+- 0.48);1.5;1.5;2
7;assignment_sub>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;182;690416;551922.1868131869;364;2;182;182;1.29 (+- 0.50);1.5;1.5;2
7;assignment_sub>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;209;690416;549216.2966507177;391;2;209;209;1.29 (+- 0.50);1.5;1.5;2
7;assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;213;690416;542566.1924882629;742;4;213;213;1.31 (+- 0.51);1.5;1.5;2
7;assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;184;690416;554280.8695652174;694;4;184;184;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_sub;231;690554;547527.2554112554;398;2;231;231;1.24 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;216;690276;526423.4722222222;542;3;216;216;1.28 (+- 0.55);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis;162;690276;538929.987654321;324;2;162;162;1.30 (+- 0.52);1.5;1.5;2
