sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;593;690319;597014.7824620573;11070;38;593;593;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;273;690282;605266.9853479853;1916;8;273;273;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;405;690303;601934.787654321;6002;18;405;405;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;459;690303;602066.3507625272;6712;20;459;459;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;371;690303;601540.129380054;5456;16;371;371;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;459;690303;602066.3507625272;6712;20;459;459;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;405;690303;601934.787654321;6002;18;405;405;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;254;690282;604882.9842519684;2044;10;254;254;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END;162;690282;604776.6296296297;648;4;162;162;1.23 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;254;690282;604882.9842519684;2044;10;254;254;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;219;690561;605947.4429223745;1900;10;219;219;1.23 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;166;690506;608564.8975903614;332;2;166;166;1.26 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;397;690561;603808.0125944584;6242;28;397;397;1.24 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;244;690237;603705.2868852459;1726;8;244;244;1.24 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;501;690582;600407.6926147705;9202;32;501;501;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;398;690303;601617.1055276382;5972;18;398;398;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;180;690184;604473.9833333333;686;4;180;180;1.30 (+- 0.47);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;539;690303;602076.6920222634;8838;29;539;539;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;398;690303;601617.1055276382;5972;18;398;398;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;178;690506;601792.8539325843;178;1;178;178;1.26 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;186;690528;601777.9623655914;716;4;186;186;1.20 (+- 0.52);1.25;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;284;690528;600757.9823943662;1675;8;284;284;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END;174;690516;607468.3965517242;348;2;174;174;1.18 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;192;690528;602515.078125;891;5;192;192;1.20 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;273;690282;605266.9853479853;1916;8;273;273;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;405;690303;601934.787654321;6002;18;405;405;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;371;690303;601540.129380054;5456;16;371;371;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;459;690303;602066.3507625272;6712;20;459;459;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;371;690303;601540.129380054;5456;16;371;371;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;398;690303;601617.1055276382;5810;17;398;398;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;180;690184;604473.9833333333;686;4;180;180;1.30 (+- 0.47);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>forum_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;164;690296;591748.1219512195;164;1;164;164;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>forum_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;168;690506;598107.25;168;1;168;168;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;265;690528;600187.8264150943;1647;8;265;265;1.19 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;170;690237;602672.7882352942;666;4;170;170;1.21 (+- 0.52);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;178;690237;605216.4269662921;356;2;178;178;1.21 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;178;690237;605216.4269662921;356;2;178;178;1.21 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;239;690516;605516.2259414226;1506;8;239;239;1.21 (+- 0.52);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;176;690237;603461.7443181818;676;4;176;176;1.22 (+- 0.52);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;197;690249;606457.5228426396;716;4;197;197;1.23 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;578;690524;592403.4809688581;11677;41;578;578;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;283;690282;597744.6077738516;1934;8;283;283;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;393;690303;597046.0661577608;6190;20;393;393;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;447;690303;596856.3847874721;6964;22;447;447;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;362;690303;595972.4613259669;5300;16;362;362;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;447;690303;596856.3847874721;6964;22;447;447;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;393;690303;597046.0661577608;6190;20;393;393;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;260;690282;598257.65;2082;10;260;260;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END;167;690282;595350.3652694611;668;4;167;167;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;260;690282;598257.65;2082;10;260;260;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;222;690561;599188.2162162162;1896;10;222;222;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;172;690506;600593.5581395349;344;2;172;172;1.27 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;411;690561;597228.1897810219;7214;33;411;411;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;244;690458;598016.4344262296;1704;8;244;244;1.25 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;495;690582;595719.5212121212;9997;37;495;495;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;396;690524;596164.8308080808;6208;20;396;396;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;193;690451;595798.2176165803;1040;6;193;193;1.31 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;549;690538;595554.2932604736;10388;37;549;549;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;396;690524;596164.8308080808;6208;20;396;396;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;181;690506;592827.773480663;181;1;181;181;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;183;690528;597830.4535519126;366;2;183;183;1.20 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;295;690528;594726.0711864406;1716;8;295;295;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END;179;690516;602824.7094972067;358;2;179;179;1.20 (+- 0.50);1.0;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;189;690528;598704.5873015873;701;4;189;189;1.20 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;283;690282;597744.6077738516;1934;8;283;283;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;393;690303;597046.0661577608;6190;20;393;393;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;362;690303;595972.4613259669;5300;16;362;362;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;447;690303;596856.3847874721;6964;22;447;447;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;362;690303;595972.4613259669;5300;16;362;362;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;396;690524;596164.8308080808;6041;19;396;396;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;193;690451;595798.2176165803;1040;6;193;193;1.31 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END;214;690203;586346.4112149533;752;4;214;214;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END;214;690203;586346.4112149533;752;4;214;214;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END;162;690000;589208.4691358025;648;4;162;162;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END;237;690203;587782.3502109705;957;5;237;237;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END;164;690203;595089.2073170731;328;2;164;164;1.28 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END;180;690000;591013.6;684;4;180;180;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END;180;690000;591013.6;684;4;180;180;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;295;690203;586427.2135593221;1239;6;295;295;1.28 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;216;690203;593029.5555555555;432;2;216;216;1.30 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END;185;690164;588588.5351351352;694;4;185;185;1.28 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END;185;690164;588588.5351351352;694;4;185;185;1.28 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;174;690511;599504.8505747126;348;2;174;174;1.32 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;174;690511;599504.8505747126;348;2;174;174;1.32 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END;214;690164;590866.7710280374;741;4;214;214;1.29 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;260;690511;591376.0769230769;814;4;260;260;1.29 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;174;690511;599504.8505747126;348;2;174;174;1.32 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_sub_END;163;690000;589203.7116564417;163;1;163;163;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;404;690305;590006.4034653465;5581;26;404;404;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END;312;690305;595344.5576923077;3454;17;312;312;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;307;690203;598140.3778501629;3736;18;307;307;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END;206;690163;607438.9708737864;1496;8;206;206;1.31 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_sub_END;206;690163;607438.9708737864;1496;8;206;206;1.31 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END;312;690305;595344.5576923077;3760;19;312;312;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END;243;690163;600277.4526748972;2328;12;243;243;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END;186;690230;599522.3709677419;372;2;186;186;1.25 (+- 0.50);1.5;1.5;2
